City_ID,City,Country,AQI_Value,AQI_Category,CO_AQI_Value,CO_AQI_Category,Ozone_AQI_Value,Ozone_AQI_Category,NO2_AQI_Value,NO2_AQI_Category,PM2.5_AQI_Value,PM2.5_AQI_Category
3738,Wenshang,China,152,Unhealthy,3,Good,152,Unhealthy,3,Good,131,Unhealthy for Sensitive Groups
3740,West Bridgeford,United Kingdom of Great Britain and Northern Ireland,29,Good,0,Good,29,Good,1,Good,29,Good
3741,West Orange,United States of America,58,Moderate,1,Good,43,Good,6,Good,58,Moderate
3742,West Warwick,United States of America,72,Moderate,1,Good,44,Good,5,Good,72,Moderate
3743,Whitley Bay,United Kingdom of Great Britain and Northern Ireland,53,Moderate,0,Good,32,Good,0,Good,53,Moderate
3744,Wolow,Poland,39,Good,1,Good,27,Good,1,Good,39,Good
3745,Woodmere,United States of America,71,Moderate,2,Good,40,Good,10,Good,71,Moderate
3746,Wrexham,United Kingdom of Great Britain and Northern Ireland,66,Moderate,0,Good,33,Good,0,Good,66,Moderate
3747,Xiangfan,China,168,Unhealthy,3,Good,168,Unhealthy,2,Good,104,Unhealthy for Sensitive Groups
3748,Xichang,China,59,Moderate,1,Good,37,Good,0,Good,59,Moderate
3749,Xuanhua,China,39,Good,1,Good,39,Good,0,Good,22,Good
3750,Yaita,Japan,42,Good,1,Good,42,Good,1,Good,35,Good
3751,Yakuplu,Turkey,36,Good,1,Good,36,Good,1,Good,35,Good
3752,Viet Tri,Viet Nam,80,Moderate,2,Good,56,Moderate,2,Good,80,Moderate
3753,Vilanova Del Cami,Spain,30,Good,1,Good,30,Good,1,Good,28,Good
3754,Villa Canales,Guatemala,102,Unhealthy for Sensitive Groups,4,Good,5,Good,10,Good,102,Unhealthy for Sensitive Groups
3755,Villabate,Italy,58,Moderate,1,Good,44,Good,0,Good,58,Moderate
3756,Vina Del Mar,Chile,101,Unhealthy for Sensitive Groups,3,Good,10,Good,9,Good,101,Unhealthy for Sensitive Groups
3757,Vinci,Italy,39,Good,1,Good,39,Good,2,Good,33,Good
3758,Vitry Le Francois,France,28,Good,1,Good,26,Good,1,Good,28,Good
3759,Vlasotince,Serbia,50,Good,1,Good,33,Good,0,Good,50,Good
3760,Volpiano,Italy,52,Moderate,1,Good,32,Good,4,Good,52,Moderate
3761,Vorkuta,Russian Federation,55,Moderate,1,Good,28,Good,1,Good,55,Moderate
3762,Wadenswil,Switzerland,33,Good,1,Good,24,Good,2,Good,33,Good
3764,Wangkui,China,110,Unhealthy for Sensitive Groups,3,Good,110,Unhealthy for Sensitive Groups,1,Good,96,Moderate
3765,Wankaner,India,155,Unhealthy,0,Good,32,Good,0,Good,155,Unhealthy
3766,Weimar,Germany,33,Good,1,Good,33,Good,1,Good,32,Good
3767,Torbat E Jam,Iran (Islamic Republic of),166,Unhealthy,1,Good,38,Good,0,Good,166,Unhealthy
3768,Torreon,Mexico,82,Moderate,1,Good,20,Good,0,Good,82,Moderate
3769,Townsville,Australia,23,Good,0,Good,21,Good,1,Good,23,Good
3770,Tradate,Italy,35,Good,1,Good,35,Good,1,Good,15,Good
3771,Trat,Thailand,28,Good,0,Good,17,Good,0,Good,28,Good
3772,Traun,Austria,30,Good,1,Good,28,Good,1,Good,30,Good
3773,Tricase,Italy,65,Moderate,1,Good,65,Moderate,0,Good,41,Good
3774,Tumwater,United States of America,31,Good,1,Good,31,Good,3,Good,20,Good
3775,Tupa,Brazil,45,Good,1,Good,13,Good,1,Good,45,Good
3776,Turuvekere,India,39,Good,0,Good,25,Good,0,Good,39,Good
3777,Udalguri,India,76,Moderate,2,Good,42,Good,1,Good,76,Moderate
3778,Yongzhou,China,105,Unhealthy for Sensitive Groups,4,Good,84,Moderate,5,Good,105,Unhealthy for Sensitive Groups
3779,Zainsk,Russian Federation,28,Good,1,Good,28,Good,0,Good,17,Good
3780,Zapolyarnyy,Russian Federation,33,Good,1,Good,33,Good,0,Good,9,Good
3781,Zdzieszowice,Poland,39,Good,1,Good,29,Good,1,Good,39,Good
3782,Zelenchukskaya,Russian Federation,42,Good,1,Good,42,Good,0,Good,7,Good
3783,Zhoucun,China,123,Unhealthy for Sensitive Groups,2,Good,123,Unhealthy for Sensitive Groups,4,Good,94,Moderate
3784,Zschopau,Germany,32,Good,0,Good,32,Good,1,Good,26,Good
3785,Zutphen,Netherlands,32,Good,1,Good,32,Good,2,Good,32,Good
3786,Zvenyhorodka,Ukraine,54,Moderate,1,Good,42,Good,0,Good,54,Moderate
3787,Soroca,Republic of Moldova,36,Good,1,Good,36,Good,0,Good,23,Good
3788,Sosnogorsk,Russian Federation,33,Good,1,Good,33,Good,0,Good,17,Good
3789,South Yarmouth,United States of America,35,Good,1,Good,35,Good,2,Good,30,Good
3790,Southbury,United States of America,81,Moderate,3,Good,5,Good,34,Good,81,Moderate
3791,Sovetskiy,Russian Federation,28,Good,1,Good,28,Good,0,Good,3,Good
3792,Spanish Lake,United States of America,55,Moderate,1,Good,40,Good,5,Good,55,Moderate
3793,Srinagar,India,115,Unhealthy for Sensitive Groups,1,Good,53,Moderate,0,Good,115,Unhealthy for Sensitive Groups
3794,Stade,Germany,33,Good,0,Good,33,Good,1,Good,12,Good
3795,Starokostyantyniv,Ukraine,35,Good,1,Good,35,Good,1,Good,30,Good
3796,Stefanesti,Romania,39,Good,1,Good,39,Good,0,Good,16,Good
3797,Sudak,Ukraine,42,Good,1,Good,42,Good,0,Good,14,Good
3798,Suez,Egypt,79,Moderate,1,Good,58,Moderate,2,Good,79,Moderate
3799,Sujiatun,China,123,Unhealthy for Sensitive Groups,4,Good,86,Moderate,6,Good,123,Unhealthy for Sensitive Groups
3800,Sullana,Peru,45,Good,1,Good,17,Good,1,Good,45,Good
3801,San Angelo,United States of America,34,Good,1,Good,27,Good,0,Good,34,Good
3803,San Cataldo,Italy,57,Moderate,1,Good,46,Good,0,Good,57,Moderate
3804,San Giovanni Rotondo,Italy,48,Good,1,Good,48,Good,1,Good,25,Good
3805,San Pedro,Philippines,56,Moderate,1,Good,25,Good,2,Good,56,Moderate
3806,Sanchor,India,194,Unhealthy,0,Good,28,Good,0,Good,194,Unhealthy
3807,Sanhsia,China,87,Moderate,1,Good,72,Moderate,2,Good,87,Moderate
3808,Santa Helena,Brazil,15,Good,0,Good,14,Good,0,Good,15,Good
3809,Santo Tirso,Portugal,27,Good,1,Good,27,Good,3,Good,20,Good
3811,Sao Goncalo,Brazil,232,Very Unhealthy,9,Good,12,Good,28,Good,232,Very Unhealthy
3812,Rudarpur,India,119,Unhealthy for Sensitive Groups,3,Good,78,Moderate,2,Good,119,Unhealthy for Sensitive Groups
3813,Sahiwal,Pakistan,163,Unhealthy,3,Good,163,Unhealthy,1,Good,156,Unhealthy
3814,Saint Louis,United States of America,57,Moderate,2,Good,28,Good,12,Good,57,Moderate
3815,Saint Omer,France,39,Good,1,Good,39,Good,1,Good,35,Good
3816,Sainte Maxime,France,42,Good,1,Good,42,Good,2,Good,31,Good
3817,Salatiga,Indonesia,83,Moderate,2,Good,49,Good,1,Good,83,Moderate
3818,Salihorsk,Belarus,34,Good,1,Good,34,Good,0,Good,23,Good
3819,Salsomaggiore Terme,Italy,59,Moderate,1,Good,40,Good,1,Good,59,Moderate
3820,Samba,India,155,Unhealthy,3,Good,125,Unhealthy for Sensitive Groups,0,Good,155,Unhealthy
3821,Ramotswa,Botswana,69,Moderate,2,Good,15,Good,1,Good,69,Moderate
3822,Rapar,India,170,Unhealthy,0,Good,28,Good,0,Good,170,Unhealthy
3823,Rasht,Iran (Islamic Republic of),58,Moderate,1,Good,45,Good,0,Good,58,Moderate
3824,Ratingen,Germany,58,Moderate,1,Good,30,Good,6,Good,58,Moderate
3825,Razam,India,154,Unhealthy,3,Good,92,Moderate,1,Good,154,Unhealthy
3826,Regensdorf,Switzerland,54,Moderate,1,Good,36,Good,1,Good,54,Moderate
3827,Regenstauf,Germany,56,Moderate,1,Good,38,Good,2,Good,56,Moderate
3828,Regina,Canada,42,Good,1,Good,33,Good,1,Good,42,Good
3829,Remagen,Germany,61,Moderate,1,Good,31,Good,4,Good,61,Moderate
3830,Resende,Brazil,62,Moderate,1,Good,8,Good,4,Good,62,Moderate
3831,Richmond West,United States of America,63,Moderate,1,Good,19,Good,10,Good,63,Moderate
3832,Ridgeland,United States of America,67,Moderate,3,Good,6,Good,13,Good,67,Moderate
3833,Rinteln,Germany,68,Moderate,1,Good,38,Good,5,Good,68,Moderate
3834,Rio Cuarto,Argentina,21,Good,0,Good,15,Good,1,Good,21,Good
3835,Rocky Mount,United States of America,39,Good,1,Good,33,Good,5,Good,39,Good
3836,Rocky River,United States of America,90,Moderate,2,Good,11,Good,24,Good,90,Moderate
3837,Roermond,Netherlands,60,Moderate,1,Good,25,Good,7,Good,60,Moderate
3838,Roman,Romania,51,Moderate,1,Good,39,Good,0,Good,51,Moderate
3839,Rossville,United States of America,39,Good,1,Good,31,Good,8,Good,39,Good
3840,Roth,Germany,59,Moderate,1,Good,37,Good,2,Good,59,Moderate
3841,Roza,Russian Federation,34,Good,1,Good,34,Good,0,Good,19,Good
3842,Rujewa,United Republic of Tanzania,20,Good,0,Good,20,Good,0,Good,16,Good
3843,Sassenberg,Germany,68,Moderate,2,Good,23,Good,11,Good,68,Moderate
3844,Sattenapalle,India,77,Moderate,1,Good,49,Good,0,Good,77,Moderate
3845,Sayhat,Saudi Arabia,168,Unhealthy,1,Good,121,Unhealthy for Sensitive Groups,0,Good,168,Unhealthy
3846,Schmallenberg,Germany,75,Moderate,1,Good,36,Good,4,Good,75,Moderate
3847,Segezha,Russian Federation,30,Good,1,Good,30,Good,0,Good,22,Good
3848,Selyatino,Russian Federation,43,Good,1,Good,27,Good,2,Good,43,Good
3849,Semaria,India,158,Unhealthy,3,Good,148,Unhealthy for Sensitive Groups,0,Good,158,Unhealthy
3850,Senec,Slovakia,82,Moderate,1,Good,35,Good,2,Good,82,Moderate
3851,Sepatan,Indonesia,205,Very Unhealthy,5,Good,205,Very Unhealthy,4,Good,163,Unhealthy
3852,Septemes Les Vallons,France,31,Good,1,Good,31,Good,5,Good,31,Good
3853,Serdobsk,Russian Federation,55,Moderate,1,Good,35,Good,0,Good,55,Moderate
3854,Severna Park,United States of America,36,Good,1,Good,33,Good,7,Good,36,Good
3855,Sarno,Italy,54,Moderate,1,Good,47,Good,3,Good,54,Moderate
3856,Saryagash,Kazakhstan,90,Moderate,1,Good,63,Moderate,1,Good,90,Moderate
3857,Sasvad,India,76,Moderate,0,Good,23,Good,0,Good,76,Moderate
3858,Satu Mare,Romania,71,Moderate,1,Good,38,Good,0,Good,71,Moderate
3859,Sausar,India,175,Unhealthy,1,Good,35,Good,0,Good,175,Unhealthy
3860,Savigny Le Temple,France,69,Moderate,1,Good,20,Good,5,Good,69,Moderate
3861,Schwandorf,Germany,55,Moderate,1,Good,39,Good,3,Good,55,Moderate
3862,Schwarzenbek,Germany,33,Good,0,Good,33,Good,1,Good,13,Good
3863,Senador Pompeu,Brazil,32,Good,1,Good,11,Good,1,Good,32,Good
3864,Senanga,Zambia,125,Unhealthy for Sensitive Groups,2,Good,22,Good,2,Good,125,Unhealthy for Sensitive Groups
3865,Serrana,Brazil,59,Moderate,1,Good,11,Good,2,Good,59,Moderate
3866,Sevenoaks,United Kingdom of Great Britain and Northern Ireland,33,Good,0,Good,33,Good,1,Good,16,Good
3867,Seynod,France,128,Unhealthy for Sensitive Groups,2,Good,26,Good,3,Good,128,Unhealthy for Sensitive Groups
3868,Shajapur,India,185,Unhealthy,1,Good,37,Good,0,Good,185,Unhealthy
3869,Shama,Ghana,31,Good,1,Good,23,Good,0,Good,31,Good
3870,Abdulino,Russian Federation,40,Good,1,Good,40,Good,0,Good,28,Good
3871,Abha,Saudi Arabia,170,Unhealthy,1,Good,74,Moderate,1,Good,170,Unhealthy
3872,Abomsa,Ethiopia,137,Unhealthy for Sensitive Groups,1,Good,31,Good,0,Good,137,Unhealthy for Sensitive Groups
3873,Abu Dhabi,United Arab Emirates,170,Unhealthy,2,Good,170,Unhealthy,4,Good,150,Unhealthy
3874,Acajete,Mexico,182,Unhealthy,5,Good,2,Good,12,Good,182,Unhealthy
3875,Acayucan,Mexico,103,Unhealthy for Sensitive Groups,3,Good,17,Good,4,Good,103,Unhealthy for Sensitive Groups
3876,Acoyapa,Nicaragua,51,Moderate,1,Good,16,Good,0,Good,51,Moderate
3877,Addison,United States of America,56,Moderate,1,Good,29,Good,6,Good,56,Moderate
3878,Aduturai,India,56,Moderate,1,Good,35,Good,0,Good,56,Moderate
3879,Afsin,Turkey,57,Moderate,0,Good,38,Good,1,Good,57,Moderate
3880,Agoura Hills,United States of America,51,Moderate,1,Good,23,Good,11,Good,51,Moderate
3881,Agua De Dios,Colombia,87,Moderate,3,Good,6,Good,6,Good,87,Moderate
3882,Aguachica,Colombia,99,Moderate,4,Good,7,Good,3,Good,99,Moderate
3883,Ajalpan,Mexico,78,Moderate,2,Good,15,Good,6,Good,78,Moderate
3884,Alamo,United States of America,106,Unhealthy for Sensitive Groups,2,Good,14,Good,4,Good,106,Unhealthy for Sensitive Groups
3885,Albemarle,United States of America,77,Moderate,2,Good,34,Good,6,Good,77,Moderate
3886,Albolote,Spain,32,Good,1,Good,26,Good,2,Good,32,Good
3887,Ales,France,57,Moderate,1,Good,30,Good,2,Good,57,Moderate
3888,Algiers,Algeria,154,Unhealthy,10,Good,33,Good,69,Moderate,154,Unhealthy
3889,Arvi,India,139,Unhealthy for Sensitive Groups,1,Good,40,Good,0,Good,139,Unhealthy for Sensitive Groups
3890,Asaba,Nigeria,89,Moderate,3,Good,18,Good,3,Good,89,Moderate
3891,Aska,India,155,Unhealthy,3,Good,85,Moderate,1,Good,155,Unhealthy
3892,Assisi,Italy,59,Moderate,1,Good,44,Good,1,Good,59,Moderate
3893,Babina,India,169,Unhealthy,2,Good,97,Moderate,0,Good,169,Unhealthy
3894,Bachaquero,Venezuela (Bolivarian Republic of),50,Good,1,Good,25,Good,1,Good,50,Good
3895,Bad Lauterberg,Germany,53,Moderate,1,Good,38,Good,3,Good,53,Moderate
3896,Bad Schwartau,Germany,44,Good,1,Good,27,Good,4,Good,44,Good
3897,Badia Polesine,Italy,75,Moderate,1,Good,41,Good,2,Good,75,Moderate
3898,Bafoussam,Cameroon,58,Moderate,3,Good,16,Good,1,Good,58,Moderate
3899,Bagasara,India,129,Unhealthy for Sensitive Groups,1,Good,29,Good,0,Good,129,Unhealthy for Sensitive Groups
3900,Bage,Brazil,13,Good,0,Good,13,Good,2,Good,12,Good
3901,Bagli,India,136,Unhealthy for Sensitive Groups,1,Good,42,Good,0,Good,136,Unhealthy for Sensitive Groups
3902,Amherstburg,Canada,83,Moderate,1,Good,42,Good,8,Good,83,Moderate
3903,Amriswil,Switzerland,59,Moderate,1,Good,27,Good,3,Good,59,Moderate
3905,Angelholm,Sweden,39,Good,1,Good,39,Good,1,Good,37,Good
3906,Ankang,China,179,Unhealthy,2,Good,46,Good,1,Good,179,Unhealthy
3907,Arifwala,Pakistan,164,Unhealthy,3,Good,164,Unhealthy,1,Good,154,Unhealthy
3908,Alora,Spain,33,Good,1,Good,32,Good,3,Good,33,Good
3909,Alpine,United States of America,163,Unhealthy,5,Good,4,Good,25,Good,163,Unhealthy
3910,Apex,United States of America,60,Moderate,2,Good,37,Good,7,Good,60,Moderate
3911,Araucaria,Brazil,58,Moderate,1,Good,11,Good,3,Good,58,Moderate
3912,Arcata,United States of America,38,Good,1,Good,22,Good,3,Good,38,Good
3913,Arese,Italy,67,Moderate,1,Good,37,Good,4,Good,67,Moderate
3914,Arlit,Niger,164,Unhealthy,1,Good,20,Good,0,Good,164,Unhealthy
3915,Asht,Tajikistan,125,Unhealthy for Sensitive Groups,1,Good,72,Moderate,0,Good,125,Unhealthy for Sensitive Groups
3916,Ondjiva,Angola,20,Good,0,Good,20,Good,0,Good,12,Good
3917,Opobo,Nigeria,128,Unhealthy for Sensitive Groups,4,Good,23,Good,3,Good,128,Unhealthy for Sensitive Groups
3918,Orimattila,Finland,35,Good,1,Good,35,Good,0,Good,16,Good
3919,Orzinuovi,Italy,66,Moderate,1,Good,38,Good,2,Good,66,Moderate
3920,Ostrow Mazowiecka,Poland,35,Good,1,Good,35,Good,0,Good,16,Good
3921,Otsuchi,Japan,46,Good,2,Good,42,Good,1,Good,46,Good
3922,Otuzco,Peru,36,Good,1,Good,5,Good,2,Good,36,Good
3923,Paignton,United Kingdom of Great Britain and Northern Ireland,54,Moderate,1,Good,24,Good,6,Good,54,Moderate
3924,Palagiano,Italy,44,Good,1,Good,44,Good,1,Good,22,Good
3925,Palo Alto,United States of America,54,Moderate,1,Good,26,Good,11,Good,54,Moderate
3926,Pampierstad,South Africa,63,Moderate,3,Good,8,Good,3,Good,63,Moderate
3927,Pamulang,Indonesia,201,Very Unhealthy,5,Good,201,Very Unhealthy,4,Good,161,Unhealthy
3928,Pandaan,Indonesia,154,Unhealthy,3,Good,112,Unhealthy for Sensitive Groups,2,Good,154,Unhealthy
3929,Pandavapura,India,23,Good,1,Good,23,Good,0,Good,21,Good
3930,Pandharpur,India,99,Moderate,1,Good,31,Good,1,Good,99,Moderate
3931,Panotla,Mexico,199,Unhealthy,3,Good,7,Good,13,Good,199,Unhealthy
3932,Paravur,India,64,Moderate,1,Good,28,Good,0,Good,64,Moderate
3933,Parksville,Canada,61,Moderate,1,Good,35,Good,1,Good,61,Moderate
3934,Parlier,United States of America,57,Moderate,1,Good,33,Good,5,Good,57,Moderate
3935,Parnamirim,Brazil,24,Good,0,Good,20,Good,1,Good,24,Good
3936,Parnu,Estonia,26,Good,1,Good,26,Good,1,Good,24,Good
3937,Parole,United States of America,34,Good,1,Good,34,Good,7,Good,34,Good
3938,Parung,Indonesia,171,Unhealthy,4,Good,171,Unhealthy,2,Good,150,Unhealthy
3939,Parvatipuram,India,143,Unhealthy for Sensitive Groups,2,Good,61,Moderate,1,Good,143,Unhealthy for Sensitive Groups
3940,Pathardih,India,134,Unhealthy for Sensitive Groups,3,Good,82,Moderate,1,Good,134,Unhealthy for Sensitive Groups
3941,Patti,Italy,56,Moderate,1,Good,46,Good,0,Good,56,Moderate
3942,Patulul,Guatemala,103,Unhealthy for Sensitive Groups,4,Good,5,Good,12,Good,103,Unhealthy for Sensitive Groups
3943,Phaphund,India,171,Unhealthy,4,Good,169,Unhealthy,1,Good,171,Unhealthy
3944,Payson,United States of America,57,Moderate,1,Good,30,Good,4,Good,57,Moderate
3945,Pedreira,Brazil,56,Moderate,1,Good,6,Good,4,Good,56,Moderate
3946,Pedroucos,Portugal,23,Good,1,Good,23,Good,5,Good,20,Good
3947,Peking,China,123,Unhealthy for Sensitive Groups,3,Good,109,Unhealthy for Sensitive Groups,8,Good,123,Unhealthy for Sensitive Groups
3948,Peliyagoda,Sri Lanka,71,Moderate,0,Good,23,Good,1,Good,71,Moderate
3949,Baindur,India,66,Moderate,0,Good,27,Good,0,Good,66,Moderate
3950,Balaguer,Spain,51,Moderate,1,Good,31,Good,1,Good,51,Moderate
3951,Balykshi,Kazakhstan,41,Good,1,Good,41,Good,0,Good,7,Good
3952,Ban Bung,Thailand,43,Good,0,Good,16,Good,2,Good,43,Good
3953,Banjar,Indonesia,75,Moderate,1,Good,46,Good,0,Good,75,Moderate
3955,Bapatla,India,52,Moderate,1,Good,42,Good,0,Good,52,Moderate
3956,Barcarena,Portugal,31,Good,1,Good,31,Good,5,Good,28,Good
3957,Bargarh,India,164,Unhealthy,2,Good,77,Moderate,0,Good,164,Unhealthy
3958,Barra Do Pirai,Brazil,159,Unhealthy,6,Good,0,Good,14,Good,159,Unhealthy
3959,Barrancabermeja,Colombia,50,Good,2,Good,8,Good,2,Good,50,Good
3960,Basarabeasca,Ukraine,42,Good,1,Good,42,Good,0,Good,14,Good
3961,Batley,United Kingdom of Great Britain and Northern Ireland,33,Good,1,Good,33,Good,3,Good,17,Good
3962,Bauska,Latvia,38,Good,1,Good,38,Good,0,Good,32,Good
3963,Bazarnyy Karabulak,Russian Federation,60,Moderate,1,Good,36,Good,0,Good,60,Moderate
3964,Beecher,United States of America,64,Moderate,1,Good,34,Good,6,Good,64,Moderate
3965,Berkley,United States of America,85,Moderate,2,Good,18,Good,18,Good,85,Moderate
3966,Bexhill,United Kingdom of Great Britain and Northern Ireland,32,Good,1,Good,32,Good,4,Good,17,Good
3967,Bhanvad,India,132,Unhealthy for Sensitive Groups,0,Good,26,Good,0,Good,132,Unhealthy for Sensitive Groups
3968,Bharuch,India,132,Unhealthy for Sensitive Groups,1,Good,33,Good,0,Good,132,Unhealthy for Sensitive Groups
3969,Bhiwani,India,172,Unhealthy,3,Good,164,Unhealthy,1,Good,172,Unhealthy
3970,Biaora,India,175,Unhealthy,1,Good,38,Good,0,Good,175,Unhealthy
3971,Bicester,United Kingdom of Great Britain and Northern Ireland,31,Good,1,Good,31,Good,4,Good,24,Good
3972,Bidar,India,150,Unhealthy,1,Good,41,Good,0,Good,150,Unhealthy
3973,Biel,Switzerland,56,Moderate,1,Good,36,Good,0,Good,56,Moderate
3974,Bilgoraj,Poland,59,Moderate,1,Good,37,Good,1,Good,59,Moderate
3975,Bingerville,Côte d'Ivoire,56,Moderate,1,Good,21,Good,1,Good,56,Moderate
3976,Brooklyn Center,United States of America,51,Moderate,1,Good,31,Good,6,Good,51,Moderate
3977,Bruggen,Germany,56,Moderate,1,Good,25,Good,6,Good,56,Moderate
3978,Bruhl,Germany,56,Moderate,1,Good,38,Good,3,Good,56,Moderate
3979,Bry Sur Marne,France,83,Moderate,3,Good,17,Good,9,Good,83,Moderate
3980,Budakeszi,Hungary,72,Moderate,1,Good,42,Good,2,Good,72,Moderate
3981,Buenaventura,Colombia,32,Good,1,Good,9,Good,1,Good,32,Good
3982,Burhaniye,Turkey,61,Moderate,1,Good,39,Good,0,Good,61,Moderate
3983,Burntwood,United Kingdom of Great Britain and Northern Ireland,33,Good,1,Good,33,Good,3,Good,20,Good
3984,Cabo San Lucas,Mexico,61,Moderate,1,Good,39,Good,0,Good,61,Moderate
3985,Caconda,Angola,21,Good,0,Good,21,Good,0,Good,19,Good
3986,Calderara Di Reno,Italy,70,Moderate,1,Good,43,Good,2,Good,70,Moderate
3987,Camajuani,Cuba,107,Unhealthy for Sensitive Groups,1,Good,18,Good,3,Good,107,Unhealthy for Sensitive Groups
3988,Campechuela,Cuba,77,Moderate,1,Good,24,Good,2,Good,77,Moderate
3989,Canatlan,Mexico,57,Moderate,1,Good,25,Good,1,Good,57,Moderate
3990,Canmore,Canada,46,Good,1,Good,23,Good,1,Good,46,Good
3991,Carate Brianza,Italy,66,Moderate,1,Good,35,Good,4,Good,66,Moderate
3992,Caratinga,Brazil,40,Good,1,Good,8,Good,2,Good,40,Good
3993,Carmo Do Cajuru,Brazil,65,Moderate,1,Good,4,Good,4,Good,65,Moderate
3994,Casalnuovo Di Napoli,Italy,66,Moderate,2,Good,48,Good,9,Good,66,Moderate
3995,Castelldefels,Spain,51,Moderate,1,Good,40,Good,4,Good,51,Moderate
3996,Cave,Italy,71,Moderate,1,Good,45,Good,2,Good,71,Moderate
3997,Cayenne,France,52,Moderate,0,Good,21,Good,0,Good,52,Moderate
3998,Cazzago San Martino,Italy,69,Moderate,1,Good,33,Good,3,Good,69,Moderate
3999,Centralia,United States of America,60,Moderate,2,Good,16,Good,15,Good,60,Moderate
4000,Cerrik,Albania,75,Moderate,1,Good,42,Good,1,Good,75,Moderate
4001,Cervignano Del Friuli,Italy,72,Moderate,1,Good,40,Good,2,Good,72,Moderate
4002,Ceska Lipa,Czechia,78,Moderate,1,Good,40,Good,2,Good,78,Moderate
4003,Chalchuapa,El Salvador,106,Unhealthy for Sensitive Groups,3,Good,2,Good,12,Good,106,Unhealthy for Sensitive Groups
4004,Challapalle,India,62,Moderate,1,Good,45,Good,0,Good,62,Moderate
4005,Chaltyr,Russian Federation,39,Good,1,Good,39,Good,2,Good,11,Good
4006,Blansko,Czechia,75,Moderate,1,Good,37,Good,1,Good,75,Moderate
4007,Blieskastel,Germany,69,Moderate,2,Good,25,Good,5,Good,69,Moderate
4008,Bogor,Indonesia,170,Unhealthy,4,Good,170,Unhealthy,2,Good,152,Unhealthy
4009,Borborema,Brazil,20,Good,1,Good,9,Good,1,Good,20,Good
4010,Borzya,Russian Federation,56,Moderate,1,Good,45,Good,0,Good,56,Moderate
4011,Bosanska Gradiska,Bosnia and Herzegovina,58,Moderate,1,Good,40,Good,0,Good,58,Moderate
4012,Botro,Côte d'Ivoire,56,Moderate,1,Good,14,Good,0,Good,56,Moderate
4013,Bourg La Reine,France,85,Moderate,3,Good,16,Good,10,Good,85,Moderate
4014,Bowling Green,United States of America,74,Moderate,2,Good,24,Good,11,Good,74,Moderate
4015,Bremen,Germany,66,Moderate,1,Good,25,Good,6,Good,66,Moderate
4016,Bremerhaven,Germany,56,Moderate,1,Good,22,Good,6,Good,56,Moderate
4017,Bria,Central African Republic,74,Moderate,2,Good,14,Good,0,Good,74,Moderate
4018,Brilon,Germany,69,Moderate,1,Good,41,Good,3,Good,69,Moderate
4019,Napasar,India,443,Hazardous,1,Good,40,Good,0,Good,328,Hazardous
4020,Narasaraopet,India,65,Moderate,1,Good,48,Good,0,Good,65,Moderate
4021,Narsimhapur,India,161,Unhealthy,1,Good,46,Good,0,Good,161,Unhealthy
4022,Naushahro Firoz,Pakistan,158,Unhealthy,1,Good,44,Good,0,Good,158,Unhealthy
4023,Navalmoral De La Mata,Spain,52,Moderate,1,Good,26,Good,1,Good,52,Moderate
4024,Navashino,Russian Federation,36,Good,1,Good,35,Good,0,Good,36,Good
4025,Nayoro,Japan,32,Good,1,Good,32,Good,0,Good,10,Good
4026,Nelson,New Zealand,14,Good,0,Good,12,Good,1,Good,14,Good
4027,Nepa Nagar,India,96,Moderate,1,Good,38,Good,0,Good,96,Moderate
4028,Nerekhta,Russian Federation,47,Good,1,Good,24,Good,2,Good,47,Good
4029,Nevers,France,51,Moderate,1,Good,30,Good,1,Good,51,Moderate
4030,New Visayas,Philippines,39,Good,1,Good,19,Good,0,Good,39,Good
4032,Newnan,United States of America,73,Moderate,3,Good,18,Good,20,Good,73,Moderate
4033,Ngerengere,United Republic of Tanzania,26,Good,0,Good,15,Good,0,Good,26,Good
4034,Niamey,Niger,56,Moderate,2,Good,24,Good,1,Good,56,Moderate
4035,Nibong Tebal,Malaysia,66,Moderate,1,Good,47,Good,0,Good,66,Moderate
4036,Nigel,South Africa,174,Unhealthy,10,Good,13,Good,13,Good,174,Unhealthy
4037,Niimi,Japan,35,Good,1,Good,35,Good,2,Good,26,Good
4038,Nilanga,India,136,Unhealthy for Sensitive Groups,1,Good,38,Good,0,Good,136,Unhealthy for Sensitive Groups
4039,Nizhniy Novgorod,Russian Federation,48,Good,1,Good,29,Good,3,Good,48,Good
4040,Nogliki,Russian Federation,22,Good,1,Good,22,Good,0,Good,14,Good
4041,Nong Chik,Thailand,57,Moderate,1,Good,32,Good,0,Good,57,Moderate
4042,Nonthaburi,Thailand,63,Moderate,1,Good,25,Good,1,Good,63,Moderate
4043,Norala,Philippines,30,Good,1,Good,17,Good,0,Good,30,Good
4044,Nordstemmen,Germany,59,Moderate,1,Good,40,Good,4,Good,59,Moderate
4045,Norfolk,United States of America,34,Good,1,Good,34,Good,8,Good,26,Good
4046,North Bellmore,United States of America,68,Moderate,2,Good,17,Good,22,Good,68,Moderate
4047,North Valley Stream,United States of America,72,Moderate,2,Good,18,Good,21,Good,72,Moderate
4048,Novi Pazar,Serbia,71,Moderate,1,Good,43,Good,0,Good,71,Moderate
4049,Novoaleksandrovsk,Russian Federation,33,Good,1,Good,33,Good,0,Good,22,Good
4050,Novy Jicin,Czechia,71,Moderate,1,Good,40,Good,2,Good,71,Moderate
